#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	104428;	1741756468.000;	  err32
20250312;	104432;	1741756472.000;	  err32
20250312;	104436;	1741756476.000;	  err32
20250312;	104440;	1741756480.000;	  err32
20250312;	104444;	1741756484.000;	  err32
20250312;	104448;	1741756488.000;	  err32
20250312;	104452;	1741756492.000;	  err32
20250312;	104456;	1741756496.000;	  err32
20250312;	104500;	1741756500.000;	  err32
20250312;	104504;	1741756504.000;	  err32
20250312;	104508;	1741756508.000;	  err32
20250312;	104512;	1741756512.000;	  err32
20250312;	104516;	1741756516.000;	  err32
20250312;	104520;	1741756520.000;	  err32
20250312;	104524;	1741756524.000;	  err32
20250312;	104528;	1741756528.000;	  err32
20250312;	104532;	1741756532.000;	  err32
20250312;	104536;	1741756536.000;	  err32
20250312;	104540;	1741756540.000;	  err32
20250312;	104544;	1741756544.000;	  err32
20250312;	104548;	1741756548.000;	  err32
20250312;	104552;	1741756552.000;	  err32
20250312;	104556;	1741756556.000;	  err32
20250312;	104600;	1741756560.000;	  err32
20250312;	104604;	1741756564.000;	  err32
20250312;	104608;	1741756568.000;	  err32
20250312;	104612;	1741756572.000;	  err32
20250312;	104616;	1741756576.000;	  err32
20250312;	104620;	1741756580.000;	  err32
20250312;	104624;	1741756584.000;	  err32
20250312;	104628;	1741756588.000;	  err32
20250312;	104632;	1741756592.000;	  err32
20250312;	104636;	1741756596.000;	  err32
20250312;	104640;	1741756600.000;	  err32
20250312;	104644;	1741756604.000;	  err32
20250312;	104648;	1741756608.000;	  err32
20250312;	104652;	1741756612.000;	  err32
20250312;	104656;	1741756616.000;	  err32
20250312;	104700;	1741756620.000;	  err32
20250312;	104704;	1741756624.000;	  err32
20250312;	104708;	1741756628.000;	  err32
20250312;	104712;	1741756632.000;	  err32
20250312;	104716;	1741756636.000;	  err32
20250312;	104720;	1741756640.000;	  err32
20250312;	104724;	1741756644.000;	  err32
20250312;	104728;	1741756648.000;	  err32
20250312;	104732;	1741756652.000;	  err32
20250312;	104736;	1741756656.000;	  err32
20250312;	104740;	1741756660.000;	  err32
20250312;	104744;	1741756664.000;	  err32
20250312;	104748;	1741756668.000;	  err32
20250312;	104752;	1741756672.000;	  err32
20250312;	104756;	1741756676.000;	  err32
20250312;	104800;	1741756680.000;	  err32
20250312;	104804;	1741756684.000;	  err32
20250312;	104808;	1741756688.000;	  err32
20250312;	104812;	1741756692.000;	  err32
20250312;	104816;	1741756696.000;	  err32
20250312;	104820;	1741756700.000;	  err32
20250312;	104824;	1741756704.000;	  err32
20250312;	104828;	1741756708.000;	  err32
20250312;	104832;	1741756712.000;	  err32
20250312;	104836;	1741756716.000;	  err32
20250312;	104840;	1741756720.000;	  err32
20250312;	104844;	1741756724.000;	  err32
20250312;	104848;	1741756728.000;	  err32
20250312;	104852;	1741756732.000;	  err32
20250312;	104856;	1741756736.000;	  err32
20250312;	104900;	1741756740.000;	  err32
20250312;	104904;	1741756744.000;	  err32
20250312;	104908;	1741756748.000;	  err32
20250312;	104912;	1741756752.000;	  err32
20250312;	104916;	1741756756.000;	  err32
20250312;	104920;	1741756760.000;	  err32
20250312;	104924;	1741756764.000;	  err32
20250312;	104928;	1741756768.000;	  err32
20250312;	104932;	1741756772.000;	  err32
20250312;	104936;	1741756776.000;	  err32
20250312;	104940;	1741756780.000;	  err32
20250312;	104944;	1741756784.000;	  err32
20250312;	104948;	1741756788.000;	  err32
20250312;	104952;	1741756792.000;	  err32
20250312;	104956;	1741756796.000;	  err32
20250312;	105000;	1741756800.000;	  err32
20250312;	105004;	1741756804.000;	  err32
20250312;	105008;	1741756808.000;	  err32
20250312;	105012;	1741756812.000;	  err32
20250312;	105016;	1741756816.000;	  err32
20250312;	105020;	1741756820.000;	  err32
20250312;	105024;	1741756824.000;	  err32
20250312;	105028;	1741756828.000;	  err32
20250312;	105032;	1741756832.000;	  err32
20250312;	105036;	1741756836.000;	  err32
20250312;	105040;	1741756840.000;	  err32
20250312;	105044;	1741756844.000;	  err32
20250312;	105048;	1741756848.000;	  err32
20250312;	105052;	1741756852.000;	  err32
20250312;	105056;	1741756856.000;	  err32
20250312;	105100;	1741756860.000;	  err32
20250312;	105104;	1741756864.000;	  err32
20250312;	105108;	1741756868.000;	  err32
20250312;	105112;	1741756872.000;	  err32
20250312;	105116;	1741756876.000;	  err32
20250312;	105120;	1741756880.000;	  err32
20250312;	105124;	1741756884.000;	  err32
20250312;	105128;	1741756888.000;	  err32
20250312;	105132;	1741756892.000;	  err32
20250312;	105136;	1741756896.000;	  err32
20250312;	105140;	1741756900.000;	  err32
20250312;	105144;	1741756904.000;	  err32
20250312;	105148;	1741756908.000;	  err32
20250312;	105152;	1741756912.000;	  err32
20250312;	105156;	1741756916.000;	  err32
20250312;	105200;	1741756920.000;	  err32
20250312;	105204;	1741756924.000;	  err32
20250312;	105208;	1741756928.000;	  err32
20250312;	105212;	1741756932.000;	  err32
20250312;	105216;	1741756936.000;	  err32
20250312;	105220;	1741756940.000;	  err32
20250312;	105224;	1741756944.000;	  err32
20250312;	105228;	1741756948.000;	  err32
20250312;	105232;	1741756952.000;	  err32
20250312;	105236;	1741756956.000;	  err32
20250312;	105240;	1741756960.000;	  err32
20250312;	105244;	1741756964.000;	  err32
20250312;	105248;	1741756968.000;	  err32
20250312;	105252;	1741756972.000;	  err32
20250312;	105256;	1741756976.000;	  err32
20250312;	105300;	1741756980.000;	  err32
20250312;	105304;	1741756984.000;	  err32
20250312;	105308;	1741756988.000;	  err32
20250312;	105312;	1741756992.000;	  err32
20250312;	105316;	1741756996.000;	  err32
20250312;	105320;	1741757000.000;	  err32
20250312;	105324;	1741757004.000;	  err32
20250312;	105328;	1741757008.000;	  err32
20250312;	105332;	1741757012.000;	  err32
20250312;	105336;	1741757016.000;	  err32
20250312;	105340;	1741757020.000;	  err32
20250312;	105344;	1741757024.000;	  err32
20250312;	105348;	1741757028.000;	  err32
20250312;	105352;	1741757032.000;	  err32
20250312;	105356;	1741757036.000;	  err32
20250312;	105400;	1741757040.000;	  err32
20250312;	105404;	1741757044.000;	  err32
20250312;	105408;	1741757048.000;	  err32
20250312;	105412;	1741757052.000;	  err32
20250312;	105416;	1741757056.000;	  err32
20250312;	105420;	1741757060.000;	  err32
20250312;	105424;	1741757064.000;	  err32
20250312;	105428;	1741757068.000;	  err32
20250312;	105432;	1741757072.000;	  err32
20250312;	105436;	1741757076.000;	  err32
20250312;	105440;	1741757080.000;	  err32
20250312;	105444;	1741757084.000;	  err32
20250312;	105448;	1741757088.000;	  err32
20250312;	105452;	1741757092.000;	  err32
20250312;	105456;	1741757096.000;	  err32
20250312;	105500;	1741757100.000;	  err32
20250312;	105504;	1741757104.000;	  err32
20250312;	105508;	1741757108.000;	  err32
20250312;	105512;	1741757112.000;	  err32
20250312;	105516;	1741757116.000;	  err32
20250312;	105520;	1741757120.000;	  err32
20250312;	105524;	1741757124.000;	  err32
20250312;	105528;	1741757128.000;	  err32
20250312;	105532;	1741757132.000;	  err32
20250312;	105536;	1741757136.000;	  err32
20250312;	105540;	1741757140.000;	  err32
20250312;	105544;	1741757144.000;	  err32
20250312;	105548;	1741757148.000;	  err32
20250312;	105552;	1741757152.000;	  err32
20250312;	105556;	1741757156.000;	  err32
20250312;	105600;	1741757160.000;	  err32
20250312;	105604;	1741757164.000;	  err32
20250312;	105608;	1741757168.000;	  err32
20250312;	105612;	1741757172.000;	  err32
20250312;	105616;	1741757176.000;	  err32
20250312;	105620;	1741757180.000;	  err32
20250312;	105624;	1741757184.000;	  err32
20250312;	105628;	1741757188.000;	  err32
20250312;	105632;	1741757192.000;	  err32
20250312;	105636;	1741757196.000;	  err32
20250312;	105640;	1741757200.000;	  err32
20250312;	105644;	1741757204.000;	  err32
20250312;	105648;	1741757208.000;	  err32
20250312;	105652;	1741757212.000;	  err32
20250312;	105656;	1741757216.000;	  err32
20250312;	105700;	1741757220.000;	  err32
20250312;	105704;	1741757224.000;	  err32
20250312;	105708;	1741757228.000;	  err32
20250312;	105712;	1741757232.000;	  err32
20250312;	105716;	1741757236.000;	  err32
20250312;	105720;	1741757240.000;	  err32
20250312;	105724;	1741757244.000;	  err32
20250312;	105728;	1741757248.000;	  err32
20250312;	105732;	1741757252.000;	  err32
20250312;	105736;	1741757256.000;	  err32
20250312;	105740;	1741757260.000;	  err32
20250312;	105744;	1741757264.000;	  err32
20250312;	105748;	1741757268.000;	  err32
20250312;	105752;	1741757272.000;	  err32
20250312;	105756;	1741757276.000;	  err32
20250312;	105800;	1741757280.000;	  err32
20250312;	105804;	1741757284.000;	  err32
20250312;	105808;	1741757288.000;	  err32
20250312;	105812;	1741757292.000;	  err32
20250312;	105816;	1741757296.000;	  err32
20250312;	105820;	1741757300.000;	  err32
20250312;	105824;	1741757304.000;	  err32
20250312;	105828;	1741757308.000;	  err32
20250312;	105832;	1741757312.000;	  err32
20250312;	105836;	1741757316.000;	  err32
20250312;	105840;	1741757320.000;	  err32
20250312;	105844;	1741757324.000;	  err32
20250312;	105848;	1741757328.000;	  err32
20250312;	105852;	1741757332.000;	  err32
20250312;	105856;	1741757336.000;	  err32
20250312;	105900;	1741757340.000;	  err32
20250312;	105904;	1741757344.000;	  err32
20250312;	105908;	1741757348.000;	  err32
20250312;	105912;	1741757352.000;	  err32
20250312;	105916;	1741757356.000;	  err32
20250312;	105920;	1741757360.000;	  err32
20250312;	105924;	1741757364.000;	  err32
20250312;	105928;	1741757368.000;	  err32
20250312;	105932;	1741757372.000;	  err32
20250312;	105936;	1741757376.000;	  err32
20250312;	105940;	1741757380.000;	  err32
20250312;	105944;	1741757384.000;	  err32
20250312;	105948;	1741757388.000;	  err32
20250312;	105952;	1741757392.000;	  err32
20250312;	105956;	1741757396.000;	  err32
20250312;	110000;	1741757400.000;	  err32
20250312;	110004;	1741757404.000;	  err32
20250312;	110008;	1741757408.000;	  err32
20250312;	110012;	1741757412.000;	  err32
20250312;	110016;	1741757416.000;	  err32
20250312;	110020;	1741757420.000;	  err32
20250312;	110024;	1741757424.000;	  err32
20250312;	110028;	1741757428.000;	  err32
20250312;	110032;	1741757432.000;	  err32
20250312;	110036;	1741757436.000;	  err32
20250312;	110040;	1741757440.000;	  err32
20250312;	110044;	1741757444.000;	  err32
20250312;	110048;	1741757448.000;	  err32
20250312;	110052;	1741757452.000;	  err32
20250312;	110056;	1741757456.000;	  err32
20250312;	110100;	1741757460.000;	  err32
20250312;	110104;	1741757464.000;	  err32
20250312;	110108;	1741757468.000;	  err32
20250312;	110112;	1741757472.000;	  err32
20250312;	110116;	1741757476.000;	  err32
20250312;	110120;	1741757480.000;	  err32
20250312;	110124;	1741757484.000;	  err32
20250312;	110128;	1741757488.000;	  err32
20250312;	110132;	1741757492.000;	  err32
20250312;	110136;	1741757496.000;	  err32
20250312;	110140;	1741757500.000;	  err32
20250312;	110144;	1741757504.000;	  err32
20250312;	110148;	1741757508.000;	  err32
20250312;	110152;	1741757512.000;	  err32
20250312;	110156;	1741757516.000;	  err32
20250312;	110200;	1741757520.000;	  err32
20250312;	110204;	1741757524.000;	  err32
20250312;	110208;	1741757528.000;	  err32
20250312;	110212;	1741757532.000;	  err32
20250312;	110216;	1741757536.000;	  err32
20250312;	110220;	1741757540.000;	  err32
20250312;	110224;	1741757544.000;	  err32
20250312;	110228;	1741757548.000;	  err32
20250312;	110232;	1741757552.000;	  err32
20250312;	110236;	1741757556.000;	  err32
20250312;	110240;	1741757560.000;	  err32
20250312;	110244;	1741757564.000;	  err32
20250312;	110248;	1741757568.000;	  err32
20250312;	110252;	1741757572.000;	  err32
20250312;	110256;	1741757576.000;	  err32
20250312;	110300;	1741757580.000;	  err32
20250312;	110304;	1741757584.000;	  err32
20250312;	110308;	1741757588.000;	  err32
20250312;	110312;	1741757592.000;	  err32
20250312;	110316;	1741757596.000;	  err32
20250312;	110320;	1741757600.000;	  err32
20250312;	110324;	1741757604.000;	  err32
20250312;	110328;	1741757608.000;	  err32
20250312;	110332;	1741757612.000;	  err32
20250312;	110336;	1741757616.000;	  err32
20250312;	110340;	1741757620.000;	  err32
20250312;	110344;	1741757624.000;	  err32
20250312;	110348;	1741757628.000;	  err32
20250312;	110352;	1741757632.000;	  err32
20250312;	110356;	1741757636.000;	  err32
20250312;	110400;	1741757640.000;	  err32
20250312;	110404;	1741757644.000;	  err32
20250312;	110408;	1741757648.000;	  err32
20250312;	110412;	1741757652.000;	  err32
20250312;	110416;	1741757656.000;	  err32
20250312;	110420;	1741757660.000;	  err32
20250312;	110424;	1741757664.000;	  err32
20250312;	110428;	1741757668.000;	  err32
20250312;	110432;	1741757672.000;	  err32
20250312;	110436;	1741757676.000;	  err32
20250312;	110440;	1741757680.000;	  err32
20250312;	110444;	1741757684.000;	  err32
20250312;	110448;	1741757688.000;	  err32
20250312;	110452;	1741757692.000;	  err32
20250312;	110456;	1741757696.000;	  err32
20250312;	110500;	1741757700.000;	  err32
20250312;	110504;	1741757704.000;	  err32
20250312;	110508;	1741757708.000;	  err32
20250312;	110512;	1741757712.000;	  err32
20250312;	110516;	1741757716.000;	  err32
20250312;	110520;	1741757720.000;	  err32
20250312;	110524;	1741757724.000;	  err32
20250312;	110528;	1741757728.000;	  err32
20250312;	110532;	1741757732.000;	  err32
20250312;	110536;	1741757736.000;	  err32
20250312;	110540;	1741757740.000;	  err32
20250312;	110544;	1741757744.000;	  err32
20250312;	110548;	1741757748.000;	  err32
20250312;	110552;	1741757752.000;	  err32
20250312;	110556;	1741757756.000;	  err32
20250312;	110600;	1741757760.000;	  err32
20250312;	110604;	1741757764.000;	  err32
20250312;	110608;	1741757768.000;	  err32
20250312;	110612;	1741757772.000;	  err32
20250312;	110616;	1741757776.000;	  err32
20250312;	110620;	1741757780.000;	  err32
20250312;	110624;	1741757784.000;	  err32
20250312;	110628;	1741757788.000;	  err32
20250312;	110632;	1741757792.000;	  err32
20250312;	110636;	1741757796.000;	  err32
20250312;	110640;	1741757800.000;	  err32
20250312;	110644;	1741757804.000;	  err32
20250312;	110648;	1741757808.000;	  err32
20250312;	110652;	1741757812.000;	  err32
20250312;	110656;	1741757816.000;	  err32
20250312;	110700;	1741757820.000;	  err32
20250312;	110704;	1741757824.000;	  err32
20250312;	110708;	1741757828.000;	  err32
20250312;	110712;	1741757832.000;	  err32
20250312;	110716;	1741757836.000;	  err32
20250312;	110720;	1741757840.000;	  err32
20250312;	110724;	1741757844.000;	  err32
20250312;	110728;	1741757848.000;	  err32
20250312;	110732;	1741757852.000;	  err32
20250312;	110736;	1741757856.000;	  err32
20250312;	110740;	1741757860.000;	  err32
20250312;	110744;	1741757864.000;	  err32
20250312;	110748;	1741757868.000;	  err32
20250312;	110752;	1741757872.000;	  err32
20250312;	110756;	1741757876.000;	  err32
20250312;	110800;	1741757880.000;	  err32
20250312;	110804;	1741757884.000;	  err32
20250312;	110808;	1741757888.000;	  err32
20250312;	110812;	1741757892.000;	  err32
20250312;	110816;	1741757896.000;	  err32
20250312;	110820;	1741757900.000;	  err32
20250312;	110824;	1741757904.000;	  err32
20250312;	110828;	1741757908.000;	  err32
20250312;	110832;	1741757912.000;	  err32
20250312;	110836;	1741757916.000;	  err32
20250312;	110840;	1741757920.000;	  err32
20250312;	110844;	1741757924.000;	  err32
20250312;	110848;	1741757928.000;	  err32
20250312;	110852;	1741757932.000;	  err32
20250312;	110856;	1741757936.000;	  err32
20250312;	110900;	1741757940.000;	  err32
20250312;	110904;	1741757944.000;	  err32
20250312;	110908;	1741757948.000;	  err32
20250312;	110912;	1741757952.000;	  err32
20250312;	110916;	1741757956.000;	  err32
20250312;	110920;	1741757960.000;	  err32
20250312;	110924;	1741757964.000;	  err32
20250312;	110928;	1741757968.000;	  err32
20250312;	110932;	1741757972.000;	  err32
20250312;	110936;	1741757976.000;	  err32
20250312;	110940;	1741757980.000;	  err32
20250312;	110944;	1741757984.000;	  err32
20250312;	110948;	1741757988.000;	  err32
20250312;	110952;	1741757992.000;	  err32
20250312;	110956;	1741757996.000;	  err32
20250312;	111000;	1741758000.000;	  err32
20250312;	111004;	1741758004.000;	  err32
20250312;	111008;	1741758008.000;	  err32
20250312;	111012;	1741758012.000;	  err32
20250312;	111016;	1741758016.000;	  err32
20250312;	111020;	1741758020.000;	  err32
20250312;	111024;	1741758024.000;	  err32
20250312;	111028;	1741758028.000;	  err32
20250312;	111032;	1741758032.000;	  err32
20250312;	111036;	1741758036.000;	  err32
20250312;	111040;	1741758040.000;	  err32
20250312;	111044;	1741758044.000;	  err32
20250312;	111048;	1741758048.000;	  err32
20250312;	111052;	1741758052.000;	  err32
20250312;	111056;	1741758056.000;	  err32
20250312;	111100;	1741758060.000;	  err32
20250312;	111104;	1741758064.000;	  err32
20250312;	111108;	1741758068.000;	  err32
20250312;	111112;	1741758072.000;	  err32
20250312;	111116;	1741758076.000;	  err32
20250312;	111120;	1741758080.000;	  err32
20250312;	111124;	1741758084.000;	  err32
20250312;	111128;	1741758088.000;	  err32
20250312;	111132;	1741758092.000;	  err32
20250312;	111136;	1741758096.000;	  err32
20250312;	111140;	1741758100.000;	  err32
20250312;	111144;	1741758104.000;	  err32
20250312;	111148;	1741758108.000;	  err32
20250312;	111152;	1741758112.000;	  err32
20250312;	111156;	1741758116.000;	  err32
20250312;	111200;	1741758120.000;	  err32
20250312;	111204;	1741758124.000;	  err32
20250312;	111208;	1741758128.000;	  err32
20250312;	111212;	1741758132.000;	  err32
20250312;	111216;	1741758136.000;	  err32
20250312;	111220;	1741758140.000;	  err32
20250312;	111224;	1741758144.000;	  err32
20250312;	111228;	1741758148.000;	  err32
20250312;	111232;	1741758152.000;	  err32
20250312;	111236;	1741758156.000;	  err32
20250312;	111240;	1741758160.000;	  err32
20250312;	111244;	1741758164.000;	  err32
20250312;	111248;	1741758168.000;	  err32
20250312;	111252;	1741758172.000;	  err32
20250312;	111256;	1741758176.000;	  err32
20250312;	111300;	1741758180.000;	  err32
20250312;	111304;	1741758184.000;	  err32
20250312;	111308;	1741758188.000;	  err32
20250312;	111312;	1741758192.000;	  err32
20250312;	111316;	1741758196.000;	  err32
20250312;	111320;	1741758200.000;	  err32
20250312;	111324;	1741758204.000;	  err32
