#ies_format_version: 1.0
#file: 20250311_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250311;	142904;	1741683544.000;	      0
20250311;	142908;	1741683548.000;	      0
20250311;	142912;	1741683552.000;	      0
20250311;	142916;	1741683556.000;	      0
20250311;	142920;	1741683560.000;	      0
20250311;	142924;	1741683564.000;	      0
20250311;	142928;	1741683568.000;	      0
20250311;	142932;	1741683572.000;	      0
20250311;	142936;	1741683576.000;	      0
20250311;	142940;	1741683580.000;	      0
20250311;	142944;	1741683584.000;	      0
20250311;	142948;	1741683588.000;	      0
20250311;	142952;	1741683592.000;	      0
20250311;	142956;	1741683596.000;	      0
20250311;	143000;	1741683600.000;	      0
20250311;	143004;	1741683604.000;	      0
20250311;	143008;	1741683608.000;	      0
20250311;	143012;	1741683612.000;	      0
20250311;	143016;	1741683616.000;	      0
20250311;	143020;	1741683620.000;	      0
20250311;	143024;	1741683624.000;	      0
20250311;	143028;	1741683628.000;	      0
20250311;	143032;	1741683632.000;	      0
20250311;	143036;	1741683636.000;	      0
20250311;	143040;	1741683640.000;	      0
20250311;	143044;	1741683644.000;	      0
20250311;	143048;	1741683648.000;	      0
20250311;	143052;	1741683652.000;	      0
20250311;	143056;	1741683656.000;	      0
20250311;	143100;	1741683660.000;	      0
20250311;	143104;	1741683664.000;	      0
20250311;	143108;	1741683668.000;	      0
20250311;	143112;	1741683672.000;	      0
20250311;	143116;	1741683676.000;	      0
20250311;	143120;	1741683680.000;	      0
20250311;	143124;	1741683684.000;	      0
20250311;	143128;	1741683688.000;	      0
20250311;	143132;	1741683692.000;	      0
20250311;	143136;	1741683696.000;	      0
20250311;	143140;	1741683700.000;	      0
20250311;	143144;	1741683704.000;	      0
20250311;	143148;	1741683708.000;	      0
20250311;	143152;	1741683712.000;	      0
20250311;	143156;	1741683716.000;	      0
20250311;	143200;	1741683720.000;	      0
20250311;	143204;	1741683724.000;	      0
20250311;	143208;	1741683728.000;	      0
20250311;	143212;	1741683732.000;	      0
20250311;	143216;	1741683736.000;	      0
20250311;	143220;	1741683740.000;	      0
20250311;	143224;	1741683744.000;	      0
20250311;	143228;	1741683748.000;	      0
20250311;	143232;	1741683752.000;	      0
20250311;	143236;	1741683756.000;	      0
20250311;	143240;	1741683760.000;	      0
20250311;	143244;	1741683764.000;	      0
20250311;	143248;	1741683768.000;	      0
20250311;	143252;	1741683772.000;	      0
20250311;	143256;	1741683776.000;	      0
20250311;	143300;	1741683780.000;	      0
20250311;	143304;	1741683784.000;	      0
20250311;	143308;	1741683788.000;	      0
20250311;	143312;	1741683792.000;	      0
20250311;	143316;	1741683796.000;	      0
20250311;	143320;	1741683800.000;	      0
20250311;	143324;	1741683804.000;	      0
20250311;	143328;	1741683808.000;	      0
20250311;	143332;	1741683812.000;	      0
20250311;	143336;	1741683816.000;	      0
20250311;	143340;	1741683820.000;	      0
20250311;	143344;	1741683824.000;	      0
20250311;	143348;	1741683828.000;	      0
20250311;	143352;	1741683832.000;	      0
20250311;	143356;	1741683836.000;	      0
20250311;	143400;	1741683840.000;	      0
20250311;	143404;	1741683844.000;	      0
20250311;	143408;	1741683848.000;	      0
20250311;	143412;	1741683852.000;	      0
20250311;	143416;	1741683856.000;	      0
20250311;	143420;	1741683860.000;	      0
20250311;	143424;	1741683864.000;	      0
20250311;	143428;	1741683868.000;	      0
20250311;	143432;	1741683872.000;	      0
20250311;	143436;	1741683876.000;	      0
20250311;	143440;	1741683880.000;	      0
20250311;	143444;	1741683884.000;	      0
20250311;	143448;	1741683888.000;	      0
20250311;	143452;	1741683892.000;	      0
20250311;	143456;	1741683896.000;	      0
20250311;	143500;	1741683900.000;	      0
20250311;	143504;	1741683904.000;	      0
20250311;	143508;	1741683908.000;	      0
20250311;	143512;	1741683912.000;	      0
20250311;	143516;	1741683916.000;	      0
20250311;	143520;	1741683920.000;	      0
20250311;	143524;	1741683924.000;	      0
20250311;	143528;	1741683928.000;	      0
20250311;	143532;	1741683932.000;	      0
20250311;	143536;	1741683936.000;	      0
20250311;	143540;	1741683940.000;	      0
20250311;	143544;	1741683944.000;	      0
20250311;	143548;	1741683948.000;	      0
20250311;	143552;	1741683952.000;	      0
20250311;	143556;	1741683956.000;	      0
20250311;	143600;	1741683960.000;	      0
20250311;	143604;	1741683964.000;	      0
20250311;	143608;	1741683968.000;	      0
20250311;	143612;	1741683972.000;	      0
20250311;	143616;	1741683976.000;	      0
20250311;	143620;	1741683980.000;	      0
20250311;	143624;	1741683984.000;	      0
20250311;	143628;	1741683988.000;	      0
20250311;	143632;	1741683992.000;	      0
20250311;	143636;	1741683996.000;	      0
20250311;	143640;	1741684000.000;	      0
20250311;	143644;	1741684004.000;	      0
20250311;	143648;	1741684008.000;	      0
20250311;	143652;	1741684012.000;	      0
20250311;	143656;	1741684016.000;	      0
20250311;	143700;	1741684020.000;	      0
20250311;	143704;	1741684024.000;	      0
20250311;	143708;	1741684028.000;	      0
20250311;	143712;	1741684032.000;	      0
20250311;	143716;	1741684036.000;	      0
20250311;	143720;	1741684040.000;	      0
20250311;	143724;	1741684044.000;	      0
20250311;	143728;	1741684048.000;	      0
20250311;	143732;	1741684052.000;	      0
20250311;	143736;	1741684056.000;	      0
20250311;	143740;	1741684060.000;	      0
20250311;	143744;	1741684064.000;	      0
20250311;	143748;	1741684068.000;	      0
20250311;	143752;	1741684072.000;	      0
20250311;	143756;	1741684076.000;	      0
20250311;	143800;	1741684080.000;	      0
20250311;	143804;	1741684084.000;	      0
20250311;	143808;	1741684088.000;	      0
20250311;	143812;	1741684092.000;	      0
20250311;	143816;	1741684096.000;	      0
20250311;	143820;	1741684100.000;	      0
20250311;	143824;	1741684104.000;	      0
20250311;	143828;	1741684108.000;	      0
20250311;	143832;	1741684112.000;	      0
20250311;	143836;	1741684116.000;	      0
20250311;	143840;	1741684120.000;	      0
20250311;	143844;	1741684124.000;	      0
20250311;	143848;	1741684128.000;	      0
20250311;	143852;	1741684132.000;	      0
20250311;	143856;	1741684136.000;	      0
20250311;	143900;	1741684140.000;	      0
20250311;	143904;	1741684144.000;	      0
20250311;	143908;	1741684148.000;	      0
20250311;	143912;	1741684152.000;	      0
20250311;	143916;	1741684156.000;	      0
20250311;	143920;	1741684160.000;	      0
20250311;	143924;	1741684164.000;	      0
20250311;	143928;	1741684168.000;	      0
20250311;	143932;	1741684172.000;	      0
20250311;	143936;	1741684176.000;	      0
20250311;	143940;	1741684180.000;	      0
20250311;	143944;	1741684184.000;	      0
20250311;	143948;	1741684188.000;	      0
20250311;	143952;	1741684192.000;	      0
20250311;	143956;	1741684196.000;	      0
20250311;	144000;	1741684200.000;	      0
20250311;	144004;	1741684204.000;	      0
20250311;	144008;	1741684208.000;	      0
20250311;	144012;	1741684212.000;	      0
20250311;	144016;	1741684216.000;	      0
20250311;	144020;	1741684220.000;	      0
20250311;	144024;	1741684224.000;	      0
20250311;	144028;	1741684228.000;	      0
20250311;	144032;	1741684232.000;	      0
20250311;	144036;	1741684236.000;	      0
20250311;	144040;	1741684240.000;	      0
20250311;	144044;	1741684244.000;	      0
20250311;	144048;	1741684248.000;	      0
20250311;	144052;	1741684252.000;	      0
20250311;	144056;	1741684256.000;	      0
20250311;	144100;	1741684260.000;	      0
20250311;	144104;	1741684264.000;	      0
20250311;	144108;	1741684268.000;	      0
20250311;	144112;	1741684272.000;	      0
20250311;	144116;	1741684276.000;	      0
20250311;	144120;	1741684280.000;	      0
20250311;	144124;	1741684284.000;	      0
20250311;	144128;	1741684288.000;	      0
20250311;	144132;	1741684292.000;	      0
20250311;	144136;	1741684296.000;	      0
20250311;	144140;	1741684300.000;	      0
20250311;	144144;	1741684304.000;	      0
20250311;	144148;	1741684308.000;	      0
20250311;	144152;	1741684312.000;	      0
20250311;	144156;	1741684316.000;	      0
20250311;	144200;	1741684320.000;	      0
20250311;	144204;	1741684324.000;	      0
20250311;	144208;	1741684328.000;	      0
20250311;	144212;	1741684332.000;	      0
20250311;	144216;	1741684336.000;	      0
20250311;	144220;	1741684340.000;	      0
20250311;	144224;	1741684344.000;	      0
20250311;	144228;	1741684348.000;	      0
20250311;	144232;	1741684352.000;	      0
20250311;	144236;	1741684356.000;	      0
20250311;	144240;	1741684360.000;	      0
20250311;	144244;	1741684364.000;	      0
20250311;	144248;	1741684368.000;	      0
20250311;	144252;	1741684372.000;	      0
20250311;	144256;	1741684376.000;	      0
20250311;	144300;	1741684380.000;	      0
20250311;	144304;	1741684384.000;	      0
20250311;	144308;	1741684388.000;	      0
20250311;	144312;	1741684392.000;	      0
20250311;	144316;	1741684396.000;	      0
20250311;	144320;	1741684400.000;	      0
20250311;	144324;	1741684404.000;	      0
20250311;	144328;	1741684408.000;	      0
20250311;	144332;	1741684412.000;	      0
20250311;	144336;	1741684416.000;	      0
20250311;	144340;	1741684420.000;	      0
20250311;	144344;	1741684424.000;	      0
20250311;	144348;	1741684428.000;	      0
20250311;	144352;	1741684432.000;	      0
20250311;	144356;	1741684436.000;	      0
20250311;	144400;	1741684440.000;	      0
20250311;	144404;	1741684444.000;	      0
20250311;	144408;	1741684448.000;	      0
20250311;	144412;	1741684452.000;	      0
20250311;	144416;	1741684456.000;	      0
20250311;	144420;	1741684460.000;	      0
20250311;	144424;	1741684464.000;	      0
20250311;	144428;	1741684468.000;	      0
20250311;	144432;	1741684472.000;	      0
20250311;	144436;	1741684476.000;	      0
20250311;	144440;	1741684480.000;	      0
20250311;	144444;	1741684484.000;	      0
20250311;	144448;	1741684488.000;	      0
20250311;	144452;	1741684492.000;	      0
20250311;	144456;	1741684496.000;	      0
20250311;	144500;	1741684500.000;	      0
20250311;	144504;	1741684504.000;	      0
20250311;	144508;	1741684508.000;	      0
20250311;	144512;	1741684512.000;	      0
20250311;	144516;	1741684516.000;	      0
20250311;	144520;	1741684520.000;	      0
20250311;	144524;	1741684524.000;	      0
20250311;	144528;	1741684528.000;	      0
20250311;	144532;	1741684532.000;	      0
20250311;	144536;	1741684536.000;	      0
20250311;	144540;	1741684540.000;	      0
20250311;	144544;	1741684544.000;	      0
20250311;	144548;	1741684548.000;	      0
20250311;	144552;	1741684552.000;	      0
20250311;	144556;	1741684556.000;	      0
20250311;	144600;	1741684560.000;	      0
20250311;	144604;	1741684564.000;	      0
20250311;	144608;	1741684568.000;	      0
20250311;	144612;	1741684572.000;	      0
20250311;	144616;	1741684576.000;	      0
20250311;	144620;	1741684580.000;	      0
20250311;	144624;	1741684584.000;	      0
20250311;	144628;	1741684588.000;	      0
20250311;	144632;	1741684592.000;	      0
20250311;	144636;	1741684596.000;	      0
20250311;	144640;	1741684600.000;	      0
20250311;	144644;	1741684604.000;	      0
20250311;	144648;	1741684608.000;	      0
20250311;	144652;	1741684612.000;	      0
20250311;	144656;	1741684616.000;	      0
20250311;	144700;	1741684620.000;	      0
20250311;	144704;	1741684624.000;	      0
20250311;	144708;	1741684628.000;	      0
20250311;	144712;	1741684632.000;	      0
20250311;	144716;	1741684636.000;	      0
20250311;	144720;	1741684640.000;	      0
20250311;	144724;	1741684644.000;	      0
20250311;	144728;	1741684648.000;	      0
20250311;	144732;	1741684652.000;	      0
20250311;	144736;	1741684656.000;	      0
20250311;	144740;	1741684660.000;	      0
20250311;	144744;	1741684664.000;	      0
20250311;	144748;	1741684668.000;	      0
20250311;	144752;	1741684672.000;	      0
20250311;	144756;	1741684676.000;	      0
20250311;	144800;	1741684680.000;	      0
20250311;	144804;	1741684684.000;	      0
20250311;	144808;	1741684688.000;	      0
20250311;	144812;	1741684692.000;	      0
20250311;	144816;	1741684696.000;	      0
20250311;	144820;	1741684700.000;	      0
20250311;	144824;	1741684704.000;	      0
20250311;	144828;	1741684708.000;	      0
20250311;	144832;	1741684712.000;	      0
20250311;	144836;	1741684716.000;	      0
20250311;	144840;	1741684720.000;	      0
20250311;	144844;	1741684724.000;	      0
20250311;	144848;	1741684728.000;	      0
20250311;	144852;	1741684732.000;	      0
20250311;	144856;	1741684736.000;	      0
20250311;	144900;	1741684740.000;	      0
20250311;	144904;	1741684744.000;	      0
20250311;	144908;	1741684748.000;	      0
20250311;	144912;	1741684752.000;	      0
20250311;	144916;	1741684756.000;	      0
20250311;	144920;	1741684760.000;	      0
20250311;	144924;	1741684764.000;	      0
20250311;	144928;	1741684768.000;	      0
20250311;	144932;	1741684772.000;	      0
20250311;	144936;	1741684776.000;	      0
20250311;	144940;	1741684780.000;	      0
20250311;	144944;	1741684784.000;	      0
20250311;	144948;	1741684788.000;	      0
20250311;	144952;	1741684792.000;	      0
20250311;	144956;	1741684796.000;	      0
20250311;	145000;	1741684800.000;	      0
20250311;	145004;	1741684804.000;	      0
20250311;	145008;	1741684808.000;	      0
20250311;	145012;	1741684812.000;	      0
20250311;	145016;	1741684816.000;	      0
20250311;	145020;	1741684820.000;	      0
20250311;	145024;	1741684824.000;	      0
20250311;	145028;	1741684828.000;	      0
20250311;	145032;	1741684832.000;	      0
20250311;	145036;	1741684836.000;	      0
20250311;	145040;	1741684840.000;	      0
20250311;	145044;	1741684844.000;	      0
20250311;	145048;	1741684848.000;	      0
20250311;	145052;	1741684852.000;	      0
20250311;	145056;	1741684856.000;	      0
20250311;	145100;	1741684860.000;	      0
20250311;	145104;	1741684864.000;	      0
20250311;	145108;	1741684868.000;	      0
20250311;	145112;	1741684872.000;	      0
20250311;	145116;	1741684876.000;	      0
20250311;	145120;	1741684880.000;	      0
20250311;	145124;	1741684884.000;	      0
20250311;	145128;	1741684888.000;	      0
20250311;	145132;	1741684892.000;	      0
20250311;	145136;	1741684896.000;	      0
20250311;	145140;	1741684900.000;	      0
20250311;	145144;	1741684904.000;	      0
20250311;	145148;	1741684908.000;	      0
20250311;	145152;	1741684912.000;	      0
20250311;	145156;	1741684916.000;	      0
20250311;	145200;	1741684920.000;	      0
20250311;	145204;	1741684924.000;	      0
20250311;	145208;	1741684928.000;	      0
20250311;	145212;	1741684932.000;	      0
20250311;	145216;	1741684936.000;	      0
20250311;	145220;	1741684940.000;	      0
20250311;	145224;	1741684944.000;	      0
20250311;	145228;	1741684948.000;	      0
20250311;	145232;	1741684952.000;	      0
20250311;	145236;	1741684956.000;	      0
20250311;	145240;	1741684960.000;	      0
20250311;	145244;	1741684964.000;	      0
20250311;	145248;	1741684968.000;	      0
20250311;	145252;	1741684972.000;	      0
20250311;	145256;	1741684976.000;	      0
20250311;	145300;	1741684980.000;	      0
20250311;	145304;	1741684984.000;	      0
20250311;	145308;	1741684988.000;	      0
20250311;	145312;	1741684992.000;	      0
20250311;	145316;	1741684996.000;	      0
20250311;	145320;	1741685000.000;	      0
20250311;	145324;	1741685004.000;	      0
20250311;	145328;	1741685008.000;	      0
20250311;	145332;	1741685012.000;	      0
20250311;	145336;	1741685016.000;	      0
20250311;	145340;	1741685020.000;	      0
20250311;	145344;	1741685024.000;	      0
20250311;	145348;	1741685028.000;	      0
20250311;	145352;	1741685032.000;	      0
20250311;	145356;	1741685036.000;	      0
20250311;	145400;	1741685040.000;	      0
20250311;	145404;	1741685044.000;	      0
20250311;	145408;	1741685048.000;	      0
20250311;	145412;	1741685052.000;	      0
20250311;	145416;	1741685056.000;	      0
20250311;	145420;	1741685060.000;	      0
20250311;	145424;	1741685064.000;	      0
20250311;	145428;	1741685068.000;	      0
20250311;	145432;	1741685072.000;	      0
20250311;	145436;	1741685076.000;	      0
20250311;	145440;	1741685080.000;	      0
20250311;	145444;	1741685084.000;	      0
20250311;	145448;	1741685088.000;	      0
20250311;	145452;	1741685092.000;	      0
20250311;	145456;	1741685096.000;	      0
20250311;	145500;	1741685100.000;	      0
20250311;	145504;	1741685104.000;	      0
20250311;	145508;	1741685108.000;	      0
20250311;	145512;	1741685112.000;	      0
20250311;	145516;	1741685116.000;	      0
20250311;	145520;	1741685120.000;	      0
20250311;	145524;	1741685124.000;	      0
20250311;	145528;	1741685128.000;	      0
20250311;	145532;	1741685132.000;	      0
20250311;	145536;	1741685136.000;	      0
20250311;	145540;	1741685140.000;	      0
20250311;	145544;	1741685144.000;	      0
20250311;	145548;	1741685148.000;	      0
20250311;	145552;	1741685152.000;	      0
20250311;	145556;	1741685156.000;	      0
20250311;	145600;	1741685160.000;	      0
20250311;	145604;	1741685164.000;	      0
20250311;	145608;	1741685168.000;	      0
20250311;	145612;	1741685172.000;	      0
20250311;	145616;	1741685176.000;	      0
20250311;	145620;	1741685180.000;	      0
20250311;	145624;	1741685184.000;	      0
20250311;	145628;	1741685188.000;	      0
20250311;	145632;	1741685192.000;	      0
20250311;	145636;	1741685196.000;	      0
20250311;	145640;	1741685200.000;	      0
20250311;	145644;	1741685204.000;	      0
20250311;	145648;	1741685208.000;	      0
20250311;	145652;	1741685212.000;	      0
20250311;	145656;	1741685216.000;	      0
20250311;	145700;	1741685220.000;	      0
